,date,date_block_num,shop_id,item_id,item_price,item_cnt_day
2501901,07.03.2015,26,56,15237,499.0,1.0
1713680,22.06.2014,17,25,13923,149.0,1.0
1063010,16.11.2013,10,16,1413,1499.0,1.0
844846,25.09.2013,8,53,1448,599.0,1.0
1454337,13.02.2014,13,58,4351,399.0,1.0
867470,16.09.2013,8,21,19415,649.0,1.0
2759184,07.07.2015,30,22,486,300.0,2.0
640972,02.07.2013,6,25,16830,25.0,1.0
1578985,30.04.2014,15,26,1809,599.0,1.0
2185175,29.11.2014,22,43,4336,2699.0,1.0
302896,15.03.2013,2,10,4211,1353.0,1.0
2090344,11.10.2014,21,37,21641,299.0,1.0
2118375,04.11.2014,22,29,8061,899.0,1.0
1898617,14.08.2014,19,58,5821,649.0,1.0
1532397,08.03.2014,14,41,7681,99.0,1.0
2483203,11.02.2015,25,26,12569,406.67,1.0
2436889,24.02.2015,25,57,12676,99.0,1.0
60077,17.01.2013,0,13,8248,69.0,1.0
1456174,11.02.2014,13,57,11710,1349.0,1.0
2397727,19.01.2015,24,50,10511,399.0,1.0
1027722,17.11.2013,10,28,9479,199.0,1.0
2111764,08.11.2014,22,58,6564,799.0,1.0
1472694,11.03.2014,14,57,15732,149.0,1.0
2866251,21.09.2015,32,6,12970,229.0,1.0
1182877,30.12.2013,11,21,1850,1699.0,1.0
1905763,02.08.2014,19,54,11099,149.0,1.0
1573422,06.04.2014,15,27,4178,1590.0,1.0
103218,29.01.2013,0,38,21395,499.0,1.0
1438271,03.02.2014,13,45,21842,199.0,1.0
1012861,06.10.2013,9,9,16205,299.0,1.0
872436,15.09.2013,8,7,4845,2199.0,1.0
1663453,27.05.2014,16,15,1915,249.0,1.0
1518299,07.03.2014,14,28,12803,999.0,1.0
1141793,06.12.2013,11,25,2830,649.0,1.0
1345225,25.01.2014,12,6,5976,174.5,2.0
1088864,30.11.2013,10,54,22058,399.0,1.0
1392233,28.02.2014,13,30,15095,299.0,1.0
139546,08.02.2013,1,54,8142,199.0,1.0
1892342,14.08.2014,19,55,1424,499.0,1.0
2439461,19.02.2015,25,53,7736,299.0,1.0
2751028,25.07.2015,30,53,2252,399.0,1.0
362191,05.04.2013,3,25,21716,149.0,1.0
2515212,01.03.2015,26,54,13880,199.0,1.0
1962313,03.09.2014,20,46,7815,5690.0,1.0
491756,26.05.2013,4,50,17822,349.0,1.0
84653,07.01.2013,0,54,12168,189.0,3.0
265983,07.03.2013,2,43,16441,149.0,1.0
1834941,22.07.2014,18,17,3316,199.0,2.0
578630,15.06.2013,5,10,6111,368.0,2.0
2584967,25.04.2015,27,52,18923,399.0,1.0
926628,04.09.2013,8,54,16533,749.0,1.0
1862058,27.07.2014,18,19,4008,299.0,1.0
671335,22.07.2013,6,2,3076,799.0,1.0
1858562,03.07.2014,18,21,14222,299.0,1.0
1046400,04.11.2013,10,31,21588,299.0,1.0
1510249,10.03.2014,14,31,7894,1490.0,1.0
177453,23.02.2013,1,8,13429,10490.0,1.0
1880644,20.08.2014,19,31,16315,949.0,1.0
505386,25.05.2013,4,55,515,149.0,1.0
2800382,22.08.2015,31,53,5837,299.0,2.0
1331569,13.01.2014,12,10,10970,69.0,1.0
2889689,31.10.2015,33,35,6728,932.66,1.0
1451895,21.02.2014,13,56,1833,599.5,1.0
175257,23.02.2013,1,0,2857,1508.0,1.0
2909522,14.10.2015,33,12,17899,1299.0,1.0
1524049,14.03.2014,14,4,2854,199.0,1.0
425632,29.04.2013,3,31,2447,1999.0,1.0
2547868,04.03.2015,26,25,30,169.0,1.0
2224792,30.12.2014,23,31,13133,249.0,1.0
1943774,31.08.2014,19,25,8605,34.0,1.0
1653251,15.05.2014,16,2,5032,498.0,1.0
2420724,22.02.2015,25,42,20613,1099.0,1.0
2037888,26.10.2014,21,25,3238,2799.0,1.0
1835778,05.07.2014,18,14,1306,299.0,1.0
1083452,04.11.2013,10,16,15256,1199.0,1.0
1302186,10.01.2014,12,28,2625,299.0,1.0
2667633,12.06.2015,29,38,10209,1499.0,1.0
618929,10.06.2013,5,50,17914,99.8,1.0
292882,26.03.2013,2,6,21440,399.0,1.0
1009343,14.10.2013,9,15,4579,299.0,1.0
2058725,18.10.2014,21,19,8625,299.0,1.0
803987,28.08.2013,7,28,12804,100.0,1.0
1715263,22.06.2014,17,25,5962,599.0,1.0
1149673,24.12.2013,11,30,3331,799.0,1.0
1183526,31.12.2013,11,22,14122,699.0,1.0
704120,22.07.2013,6,59,7856,799.0,1.0
846876,17.09.2013,8,42,12939,549.0,1.0
1909797,16.08.2014,19,54,5014,699.0,1.0
2364996,24.01.2015,24,47,2875,849.0,1.0
1201122,10.12.2013,11,54,12840,149.0,1.0
2684890,07.06.2015,29,25,3774,299.0,1.0
2290462,31.12.2014,23,4,16435,749.0,1.0
516471,03.05.2013,4,19,3719,599.0,1.0
2887963,13.10.2015,33,42,6286,299.0,1.0
2265639,30.12.2014,23,18,4872,899.0,1.0
1716056,26.06.2014,17,25,9404,299.0,1.0
2742154,31.07.2015,30,44,7655,299.0,1.0
44346,26.01.2013,0,1,3705,1228.0,1.0
139559,24.02.2013,1,54,7912,299.0,2.0
2665041,28.06.2015,29,34,15478,1099.0,1.0
2434763,12.02.2015,25,58,14227,99.0,1.0
1792001,16.07.2014,18,37,10039,149.31,1.0
748325,13.08.2013,7,45,12095,149.0,1.0
1252827,31.12.2013,11,42,5146,1749.0,1.0
1248516,30.12.2013,11,31,13615,199.0,3.0
2080379,19.10.2014,21,48,17527,199.0,1.0
542449,28.06.2013,5,29,7739,499.0,1.0
2274382,30.12.2014,23,54,8366,549.0,1.0
2736935,17.07.2015,30,47,1537,999.0,1.0
331796,19.03.2013,2,25,18964,149.0,1.0
249225,10.03.2013,2,31,16020,299.0,1.0
1573142,30.04.2014,15,27,5672,3190.0,2.0
2807229,01.08.2015,31,19,15497,629.0,1.0
2121442,19.11.2014,22,31,11592,399.0,1.0
1941069,16.08.2014,19,30,1467,999.0,1.0
2795954,23.08.2015,31,56,8658,169.0,1.0
2088804,19.10.2014,21,35,3237,3199.0,1.0
2900497,26.10.2015,33,58,3774,299.0,1.0
1692054,30.05.2014,16,31,18147,149.0,1.0
2046751,03.10.2014,21,9,13663,949.0,1.0
679486,15.07.2013,6,22,12937,279.2,1.0
656522,28.07.2013,6,28,20949,5.0,33.0
331928,17.03.2013,2,25,18562,149.0,1.0
1081175,21.11.2013,10,17,11415,149.0,1.0
556932,20.06.2013,5,31,11452,149.0,1.0
2631447,21.05.2015,28,35,6085,1268.72,1.0
1751474,17.06.2014,17,54,7808,2599.0,-1.0
839727,17.09.2013,8,50,5272,299.0,1.0
2697267,25.06.2015,29,27,787,420.0,1.0
1862825,19.07.2014,18,25,4633,1999.0,1.0
254818,06.03.2013,2,53,7946,11491.0,1.0
981858,12.10.2013,9,21,11915,399.0,1.0
1206942,01.12.2013,11,50,17253,399.0,1.0
1131190,22.12.2013,11,26,3732,2079.0,1.0
1257415,15.12.2013,11,43,3329,1699.0,3.0
2647679,20.05.2015,28,48,10207,1199.0,13.0
916929,17.09.2013,8,57,14140,299.0,1.0
2520605,21.03.2015,26,18,20653,1899.0,1.0
535179,09.06.2013,5,31,4769,448.5,1.0
2683046,30.06.2015,29,24,3457,2599.0,1.0
1886483,18.08.2014,19,38,7207,199.0,1.0
787233,30.08.2013,7,31,11255,199.0,1.0
508241,19.05.2013,4,57,1471,2598.5,1.0
2667384,29.06.2015,29,38,18040,299.0,1.0
809138,03.08.2013,7,29,20239,299.0,1.0
91874,12.01.2013,0,42,20384,1599.0,8.0
178547,14.02.2013,1,1,1470,420.0,1.0
1822168,24.07.2014,18,43,6496,399.0,1.0
2060255,17.10.2014,21,22,9462,379.0,2.0
293849,11.03.2013,2,10,1243,263.0,1.0
2379333,24.01.2015,24,31,14264,149.0,1.0
2383805,28.01.2015,24,57,4806,99.0,1.0
165177,11.02.2013,1,4,15095,299.0,1.0
963683,10.10.2013,9,30,16515,149.0,1.0
528048,10.05.2013,4,7,4163,1590.0,1.0
1037440,02.11.2013,10,25,15465,499.0,1.0
2358499,05.01.2015,24,38,3148,1850.0,1.0
431643,10.04.2013,3,42,2749,599.0,1.0
977528,27.10.2013,9,54,2607,299.0,1.0
127811,03.02.2013,1,42,11241,399.0,1.0
316228,06.03.2013,2,28,14753,1999.0,1.0
2818444,29.08.2015,31,28,20608,1998.5,1.0
1578354,11.04.2014,15,26,15689,199.0,1.0
1696831,10.05.2014,16,43,21711,199.33,1.0
2690916,09.06.2015,29,27,17279,258.27,1.0
1631299,18.05.2014,16,27,5323,299.0,1.0
184350,18.02.2013,1,31,18412,199.0,1.0
930075,19.09.2013,8,56,6642,349.0,1.0
318757,16.03.2013,2,25,5613,5990.0,1.0
2398695,30.01.2015,24,52,21850,149.0,1.0
1841243,11.07.2014,18,58,8690,199.0,1.0
210507,28.02.2013,1,25,6093,349.0,1.0
1654459,20.05.2014,16,6,4728,199.5,1.0
2492310,28.03.2015,26,42,20832,1899.0,1.0
1222439,28.12.2013,11,58,15273,599.0,1.0
960168,20.10.2013,9,54,10942,199.0,1.0
1821985,19.07.2014,18,47,2964,699.0,1.0
2142672,23.11.2014,22,16,3449,4999.0,1.0
1887110,18.08.2014,19,38,970,299.0,1.0
440437,28.05.2013,4,28,213,250.0,1.0
1300737,19.01.2014,12,28,16241,639.0,1.0
170355,17.02.2013,1,7,4163,1590.0,1.0
846999,26.09.2013,8,42,11948,149.0,1.0
1152585,04.12.2013,11,28,1511,799.0,2.0
792155,28.08.2013,7,25,8619,149.0,1.0
573929,30.06.2013,5,6,2574,399.0,1.0
2298793,04.12.2014,23,26,19893,399.0,1.0
1469169,25.03.2014,14,47,3076,799.0,1.0
650683,04.07.2013,6,37,1911,249.0,1.0
244930,09.03.2013,2,35,1420,349.0,1.0
1419748,15.02.2014,13,52,5243,1249.53,1.0
108113,28.01.2013,0,37,11041,349.0,1.0
1841471,09.07.2014,18,58,10046,399.0,1.0
1934282,07.08.2014,19,29,1836,1499.0,1.0
2487539,09.03.2015,26,46,5822,1099.0,1.0
1317361,03.01.2014,12,47,10487,399.0,1.0
895412,13.09.2013,8,45,12447,349.0,1.0
500926,03.05.2013,4,57,8635,299.0,1.0
487488,12.05.2013,4,53,6998,549.0,1.0
366030,24.04.2013,3,10,4127,816.0,1.0
2782557,13.08.2015,31,35,5671,3590.0,1.0
937956,30.10.2013,9,41,5945,299.0,1.0
474834,28.05.2013,4,31,9780,149.0,1.0
2216198,29.12.2014,23,48,20367,1399.0,1.0
2822732,25.08.2015,31,31,14074,699.0,1.0
971215,10.10.2013,9,50,14019,349.0,1.0
2839747,08.09.2015,32,46,2445,299.0,2.0
2105944,25.10.2014,21,46,6687,399.0,1.0
896814,22.09.2013,8,45,3741,3499.0,1.0
2004618,21.09.2014,20,15,6162,699.0,1.0
2372676,07.01.2015,24,29,9997,399.0,1.0
87399,26.01.2013,0,54,10561,599.0,1.0
2833985,04.09.2015,32,42,6238,299.0,1.0
1887722,11.08.2014,19,39,20949,5.0,6.0
1843138,21.07.2014,18,4,8635,149.0,1.0
1803711,17.07.2014,18,31,19649,74.5,1.0
1979919,19.09.2014,20,26,30,169.0,1.0
2328971,02.01.2015,24,18,2284,2999.0,1.0
1346495,25.01.2014,12,6,18578,349.0,1.0
1964957,06.09.2014,20,31,19079,149.0,1.0
872122,19.09.2013,8,7,5036,1999.0,1.0
49396,03.01.2013,0,18,4907,1799.0,1.0
1950495,15.08.2014,19,27,15236,849.0,1.0
2719386,18.07.2015,30,5,3335,1199.0,1.0
1545174,27.03.2014,14,5,14268,299.0,1.0
1332196,19.01.2014,12,14,2269,799.0,1.0
1593198,21.04.2014,15,12,8816,1399.0,1.0
171810,02.02.2013,1,6,10166,1249.0,1.0
367576,03.04.2013,3,3,9336,399.0,1.0
6745,24.01.2013,0,25,11199,149.0,1.0
1543089,02.03.2014,14,6,19821,349.0,1.0
2147104,15.11.2014,22,19,9065,399.0,1.0
2597399,27.04.2015,27,42,15235,999.0,1.0
83073,26.01.2013,0,29,14449,149.0,1.0
939949,07.10.2013,9,42,10294,199.0,1.0
832292,22.08.2013,7,15,6467,228.08,1.0
2509643,28.03.2015,26,57,21440,149.0,1.0
2375303,08.01.2015,24,30,3928,1799.0,2.0
2560514,17.04.2015,27,31,18126,149.0,1.0
1439042,09.02.2014,13,46,3148,1850.0,1.0
2468835,22.02.2015,25,28,1569,2999.0,1.0
297091,31.03.2013,2,6,14140,299.0,1.0
1176591,16.12.2013,11,15,4723,299.0,1.0
2857667,02.09.2015,32,21,16582,299.0,1.0
1739301,21.06.2014,17,19,4271,2799.0,1.0
2122790,26.11.2014,22,31,4717,299.0,1.0
2307965,07.12.2014,23,24,2416,449.0,1.0
1258234,29.12.2013,11,43,7430,349.0,1.0
2728924,24.07.2015,30,7,18035,299.0,1.0
306795,28.03.2013,2,28,11194,399.0,1.0
2133852,21.11.2014,22,56,12917,249.0,1.0
69758,18.01.2013,0,32,19564,399.0,1.0
705228,14.07.2013,6,59,14447,200.0,1.0
1950284,28.08.2014,19,28,1467,999.0,1.0
2569078,14.04.2015,27,22,1803,349.0,1.0
728029,31.07.2013,6,43,16540,299.0,1.0
244746,18.03.2013,2,32,13572,399.0,2.0
819164,25.08.2013,7,27,3540,349.0,1.0
1901570,04.08.2014,19,53,7893,1790.0,1.0
400501,16.04.2013,3,57,18333,299.0,1.0
236271,08.03.2013,2,46,1911,249.0,1.0
2601993,26.04.2015,27,4,3497,498.0,1.0
452835,20.05.2013,4,25,1741,299.0,1.0
2584644,12.04.2015,27,53,4728,249.0,1.0
2383561,27.01.2015,24,57,4935,990.0,1.0
2534064,12.03.2015,26,7,2754,999.0,1.0
1029700,30.11.2013,10,28,1855,1199.0,2.0
712286,24.07.2013,6,46,5262,639.2,1.0
2316334,31.12.2014,23,25,13543,2999.0,1.0
1218220,30.12.2013,11,57,18322,199.0,1.0
1894111,08.08.2014,19,56,5012,399.0,1.0
1211295,18.12.2013,11,52,11707,699.0,1.0
1452449,25.02.2014,13,58,1853,1499.0,1.0
1134133,15.12.2013,11,24,5243,1699.0,1.0
2342060,25.01.2015,24,25,9355,349.0,1.0
1872422,29.08.2014,19,46,13205,299.0,1.0
2301535,10.12.2014,23,57,4271,1699.0,1.0
1708347,27.06.2014,17,25,21662,349.0,1.0
2620014,28.05.2015,28,6,5036,599.0,1.0
2680839,24.06.2015,29,46,8029,1599.0,1.0
2926214,14.10.2015,33,31,11771,249.0,1.0
2438064,01.02.2015,25,58,2808,999.0,1.0
1516905,18.03.2014,14,28,10500,749.0,1.0
1262216,22.12.2013,11,44,8997,299.0,1.0
2756004,05.07.2015,30,27,472,399.0,1.0
936406,19.10.2013,9,38,3120,399.0,1.0
1991634,17.09.2014,20,31,4181,1190.0,3.0
2392380,18.01.2015,24,28,4479,2999.0,1.0
1864600,11.07.2014,18,25,11921,549.0,1.0
2903564,31.10.2015,33,47,1483,999.0,1.0
1845787,28.07.2014,18,57,7838,2599.0,1.0
2156181,28.11.2014,22,10,5820,2220.0,1.0
1567956,03.04.2014,15,25,6075,1499.0,1.0
964962,01.10.2013,9,31,5750,4290.0,1.0
2814154,13.08.2015,31,7,20629,2399.0,1.0
1375594,02.02.2014,13,25,3851,899.0,1.0
790412,25.08.2013,7,21,6457,1199.0,1.0
2481803,07.02.2015,25,26,5945,349.0,1.0
1961801,14.09.2014,20,46,2817,2999.0,1.0
2605415,08.04.2015,27,16,11496,169.0,1.0
480278,29.05.2013,4,35,4004,299.0,-1.0
2216193,07.12.2014,23,48,20354,949.0,1.0
2143549,07.11.2014,22,15,18721,149.0,1.0
2780779,31.08.2015,31,42,7018,499.0,1.0
2792052,27.08.2015,31,57,20654,1899.0,1.0
2347351,24.01.2015,24,21,1534,1299.0,1.0
197815,14.02.2013,1,44,16018,699.0,1.0
608053,14.06.2013,5,54,19537,549.0,1.0
2319717,08.12.2014,23,25,16787,1599.0,1.0
1706996,06.06.2014,17,26,15268,1199.0,1.0
1777287,20.06.2014,17,31,19578,399.0,2.0
923410,29.09.2013,8,58,6738,499.0,1.0
251699,17.03.2013,2,54,8985,349.0,1.0
93987,17.01.2013,0,43,17278,399.0,1.0
2156752,04.11.2014,22,10,1741,190.0,1.0
2890579,08.10.2015,33,31,14803,799.0,2.0
2533794,07.03.2015,26,14,4334,799.0,1.0
1182363,07.12.2013,11,18,12552,199.0,1.0
1104145,29.11.2013,10,57,16501,399.0,1.0
79554,02.01.2013,0,56,15698,149.0,1.0
2621241,08.05.2015,28,2,2445,599.0,1.0
2692742,01.06.2015,29,28,18464,229.0,1.0
2553863,09.04.2015,27,29,3072,3499.0,1.0
154995,03.02.2013,1,23,3834,2199.0,1.0
480302,02.05.2013,4,35,4266,399.0,1.0
1478893,24.03.2014,14,57,21910,199.0,1.0
1381670,09.02.2014,13,31,15274,599.0,1.0
1344189,29.01.2014,12,7,18379,199.0,1.0
385486,01.04.2013,3,16,2929,199.0,1.0
2615656,28.05.2015,28,25,10214,9999.0,1.0
1515220,03.03.2014,14,29,1921,249.0,1.0
2816639,25.08.2015,31,7,1914,249.0,1.0
2104252,10.10.2014,21,46,19988,2399.0,1.0
1253033,18.12.2013,11,42,10876,399.0,1.0
2839012,20.09.2015,32,37,5041,3999.0,1.0
2126207,29.11.2014,22,54,12364,699.0,1.0
430728,06.04.2013,3,42,15822,28.0,1.0
1935219,30.08.2014,19,28,6541,999.0,1.0
2715277,17.06.2015,29,58,12020,399.0,1.0
2400656,17.01.2015,24,48,19176,399.0,1.0
769023,16.08.2013,7,54,7358,299.0,1.0
2182239,15.11.2014,22,37,20404,2399.0,1.0
2403039,02.01.2015,24,49,2429,1299.0,3.0
2269264,13.12.2014,23,19,5361,29.0,3.0
154397,15.02.2013,1,21,19164,399.0,1.0
1247340,13.12.2013,11,31,18946,149.0,1.0
1355928,17.01.2014,12,26,14320,149.0,2.0
577341,01.06.2013,5,7,10957,799.0,1.0
2625133,31.05.2015,28,7,18024,299.0,1.0
2002273,26.09.2014,20,29,6183,1999.0,1.0
1659940,22.05.2014,16,24,4728,199.0,1.0
1058204,26.11.2013,10,12,15031,390.0,1.0
1997104,06.09.2014,20,28,11134,149.0,1.0
2517050,22.03.2015,26,54,3472,549.0,1.0
2476882,13.02.2015,25,25,16074,799.0,1.0
1008042,10.10.2013,9,16,3331,1199.0,3.0
2832009,13.09.2015,32,42,12020,299.0,1.0
2836052,26.09.2015,32,42,20404,2399.0,15.0
2119204,08.11.2014,22,29,2293,999.0,5.0
2211985,12.12.2014,23,57,12677,149.0,1.0
474231,05.05.2013,4,31,9171,349.0,1.0
2361183,02.01.2015,24,38,20475,2399.0,1.0
922877,11.09.2013,8,59,11707,699.0,1.0
1861251,31.07.2014,18,19,15319,919.0,1.0
2178818,01.11.2014,22,46,9355,349.0,1.0
2034831,03.10.2014,21,29,2744,799.0,1.0
623865,06.06.2013,5,43,7081,224.5,1.0
1433747,16.02.2014,13,49,6495,349.5,1.0
2306771,23.12.2014,23,55,3018,299.0,1.0
281341,20.03.2013,2,18,19196,399.0,1.0
2694435,25.06.2015,29,25,19794,149.0,1.0
848621,15.09.2013,8,46,10894,169.0,1.0
2094553,11.10.2014,21,33,3633,1599.0,1.0
1852787,28.07.2014,18,28,16006,349.0,1.0
1985483,15.09.2014,20,21,14306,1449.0,1.0
2775087,01.08.2015,31,46,14479,399.0,1.0
977880,07.10.2013,9,51,18699,72.0,1.0
1954142,03.09.2014,20,4,7164,58.0,1.0
2502662,02.03.2015,26,57,12062,99.0,1.0
1059216,08.11.2013,10,13,13351,41.0,1.0
1963929,28.09.2014,20,35,11655,1999.0,1.0
197606,25.02.2013,1,45,1830,299.5,2.0
2847928,11.09.2015,32,51,13881,495.0,1.0
96034,24.01.2013,0,51,19457,154.0,1.0
2521094,29.03.2015,26,15,8686,199.0,1.0
1619247,06.04.2014,15,29,9984,399.0,1.0
1378872,11.02.2014,13,25,16515,149.0,1.0
175676,19.02.2013,1,12,785,349.0,4.0
2717677,12.06.2015,29,56,4636,999.0,1.0
2586361,08.04.2015,27,50,16825,3999.0,1.0
1957698,11.09.2014,20,44,2800,499.0,1.0
583968,14.06.2013,5,25,11389,899.0,1.0
346157,09.04.2013,3,25,7416,349.0,1.0
1727161,07.06.2014,17,7,15016,124.0,1.0
1942321,08.08.2014,19,31,1287,149.0,1.0
1365962,07.01.2014,12,24,6471,349.5,1.0
1436093,03.02.2014,13,43,15300,859.0,1.0
569687,30.06.2013,5,17,5033,1199.0,1.0
1958563,05.09.2014,20,45,2263,699.0,1.0
2168129,12.11.2014,22,21,15545,699.0,1.0
2324841,10.01.2015,24,15,4886,1799.0,1.0
2111382,22.11.2014,22,59,4248,749.5,1.0
903988,06.09.2013,8,28,4724,1399.0,2.0
299191,23.03.2013,2,15,2163,299.0,1.0
2083040,11.10.2014,21,54,15092,639.0,1.0
2729666,07.07.2015,30,7,4244,649.5,2.0
352032,02.04.2013,3,21,2546,299.0,1.0
980134,22.10.2013,9,52,13426,9490.0,1.0
543299,04.06.2013,5,28,19529,349.0,1.0
85188,23.01.2013,0,54,11657,850.0,1.0
2712273,22.06.2015,29,49,3731,1999.0,1.0
1689774,31.05.2014,16,41,21879,299.0,1.0
1970497,07.09.2014,20,49,5270,443.94,1.0
1913713,13.08.2014,19,15,12970,199.0,1.0
901192,07.09.2013,8,27,11714,199.0,1.0
1985038,16.09.2014,20,27,5601,599.0,1.0
1044230,11.11.2013,10,35,17293,499.0,1.0
1361206,08.01.2014,12,19,15257,1199.0,1.0
641747,03.07.2013,6,25,5592,3490.0,1.0
1426025,15.02.2014,13,54,13905,349.0,1.0
1183614,27.12.2013,11,22,15227,2399.0,1.0
955704,10.10.2013,9,31,15833,149.0,1.0
590129,30.06.2013,5,25,20240,299.0,1.0
2832279,13.09.2015,32,42,10237,329.0,1.0
1666940,29.05.2014,16,54,1010,299.0,2.0
949341,07.10.2013,9,6,1470,699.0,1.0
2800270,05.08.2015,31,53,2293,799.0,1.0
2797895,06.08.2015,31,48,3444,1699.0,1.0
2064059,02.10.2014,21,17,21719,399.0,1.0
380679,01.04.2013,3,22,839,3300.0,1.0
944299,02.10.2013,9,42,804,240.0,1.0
1848073,14.07.2014,18,27,979,999.0,1.0
1338118,08.01.2014,12,5,999,69.0,1.0
1388171,01.02.2014,13,30,5070,1490.0,1.0
2679790,18.06.2015,29,42,3027,1499.5,1.0
1469555,23.03.2014,14,49,1905,249.0,1.0
1533691,08.03.2014,14,41,2355,2299.0,2.0
2852262,24.09.2015,32,53,13335,349.0,1.0
1331370,17.01.2014,12,10,18404,110.0,1.0
979472,11.10.2013,9,53,2929,199.0,1.0
1586032,20.04.2014,15,6,951,2599.0,1.0
1705326,10.05.2014,16,42,3108,299.0,1.0
664075,28.07.2013,6,7,5922,349.0,1.0
1371931,20.02.2014,13,28,4240,1499.0,1.0
2143719,19.11.2014,22,12,16249,899.0,1.0
1691371,09.05.2014,16,31,15631,399.0,1.0
1781449,07.06.2014,17,49,3108,299.0,2.0
275206,31.03.2013,2,50,8093,1399.0,1.0
255103,21.03.2013,2,53,17222,199.0,1.0
1117508,25.11.2013,10,51,1853,1189.0,1.0
1842783,25.07.2014,18,5,7215,899.0,1.0
61545,21.01.2013,0,31,3686,899.0,1.0
1276908,01.01.2014,12,54,1778,299.0,1.0
2326779,04.01.2015,24,14,1914,249.0,1.0
2258263,15.12.2014,23,12,8702,359.0,1.0
102552,09.01.2013,0,41,3870,599.0,1.0
2611061,23.05.2015,28,22,17891,299.0,1.0
997062,31.10.2013,9,58,10298,399.0,1.0
2338686,29.01.2015,24,6,15066,799.0,8.0
2587204,19.04.2015,27,52,1969,3999.0,1.0
609395,11.06.2013,5,58,4249,1599.0,1.0
2459641,14.02.2015,25,2,5821,999.0,1.0
2584195,20.04.2015,27,48,5361,28.0,3.0
2828671,01.08.2015,31,25,16033,499.0,1.0
1541997,06.03.2014,14,6,7004,999.0,2.0
1783483,15.06.2014,17,46,4906,1499.0,1.0
137744,26.02.2013,1,52,5288,1999.0,1.0
1645959,09.05.2014,16,28,15527,179.0,1.0
1094662,01.11.2013,10,54,464,299.0,1.0
308677,12.03.2013,2,27,6740,499.0,1.0
2307307,27.12.2014,23,24,1190,3099.0,1.0
2115011,12.11.2014,22,59,21704,149.0,1.0
2838766,12.09.2015,32,37,4413,299.0,1.0
1371560,23.02.2014,13,28,14019,349.0,1.0
1510397,05.03.2014,14,31,9776,349.0,1.0
1730441,15.06.2014,17,10,6738,515.0,3.0
1104752,03.11.2013,10,57,19112,149.0,1.0
1441905,24.02.2014,13,58,20949,5.0,1.0
2558625,19.04.2015,27,28,13549,499.0,1.0
1417257,22.02.2014,13,19,8096,299.0,1.0
2541438,15.03.2015,26,31,6497,799.68,2.0
1841253,10.07.2014,18,58,8102,149.0,1.0
217395,26.02.2013,1,31,31,699.0,4.0
1944813,13.08.2014,19,25,20610,799.0,1.0
2421886,01.02.2015,25,35,3733,4499.0,1.0
779543,02.08.2013,7,38,2798,199.0,1.0
1647700,14.05.2014,16,10,3869,767.0,1.0
959425,26.10.2013,9,56,3508,349.0,1.0
2548954,20.03.2015,26,25,4710,449.0,1.0
1429267,07.02.2014,13,42,15636,399.0,2.0
1359574,16.01.2014,12,22,19334,350.0,1.0
301101,29.03.2013,2,15,4163,1590.0,1.0
1226686,30.12.2013,11,56,2628,299.0,1.0
675623,06.07.2013,6,6,6845,299.0,1.0
356010,27.04.2013,3,28,4423,599.0,1.0
655779,13.07.2013,6,30,9811,98.0,1.0
2899534,27.10.2015,33,59,7741,248.0,1.0
716359,16.07.2013,6,42,2668,349.0,1.0
1895506,05.08.2014,19,59,8071,199.0,1.0
826652,03.08.2013,7,2,7941,14989.5,1.0
1905116,11.08.2014,19,54,15063,449.0,1.0
2357422,22.01.2015,24,45,7071,999.0,1.0
2118866,04.11.2014,22,29,6238,299.0,1.0
440600,17.05.2013,4,27,15100,299.0,1.0
229653,23.03.2013,2,37,20288,199.0,1.0
609798,04.06.2013,5,58,2848,99.0,2.0
266436,01.03.2013,2,50,30,399.0,1.0
2723919,31.07.2015,30,2,20949,5.0,1.0
43610,29.01.2013,0,0,19899,67.0,1.0
790659,07.08.2013,7,21,21695,149.0,1.0
539061,06.06.2013,5,28,11455,274.5,1.0
1452069,02.02.2014,13,55,16271,100.0,1.0
530984,23.05.2013,4,5,18584,199.0,1.0
2661176,14.05.2015,28,42,12828,99.0,1.0
1895258,02.08.2014,19,58,13628,349.0,1.0
584032,16.06.2013,5,25,11857,0.1,1.0
310278,20.03.2013,2,27,18685,199.0,1.0
59292,11.01.2013,0,13,15070,183.0,1.0
718920,24.07.2013,6,38,2308,649.0,1.0
2163416,23.11.2014,22,26,1555,1299.0,2.0
940650,20.10.2013,9,42,4904,399.0,1.0
179998,26.02.2013,1,1,8769,69.0,1.0
1331388,24.01.2014,12,10,18858,75.0,1.0
639209,08.07.2013,6,28,10956,399.0,2.0
66352,02.01.2013,0,30,16184,249.0,2.0
340190,24.03.2013,2,4,2931,99.0,2.0
707681,20.07.2013,6,57,5525,149.0,1.0
458729,05.05.2013,4,26,1937,599.0,1.0
1291405,10.01.2014,12,31,12738,249.0,1.0
77156,26.01.2013,0,54,18746,149.0,1.0
850116,13.09.2013,8,47,3320,999.5,1.0
922486,20.09.2013,8,59,17782,399.0,1.0
637398,08.07.2013,6,28,16901,499.0,1.0
1476786,07.03.2014,14,58,17425,199.0,1.0
1173210,28.12.2013,11,16,7919,1899.0,1.0
2603208,26.04.2015,27,5,6503,1971.0,1.0
2068258,20.10.2014,21,57,1441,500.0,2.0
2143011,13.11.2014,22,16,3342,2999.0,1.0
2658155,20.05.2015,28,46,10211,3499.0,2.0
789805,28.08.2013,7,21,14224,299.0,1.0
