,date,store,item,sales
8177,2015-05-24,5,1,19
8178,2015-05-25,5,1,11
8179,2015-05-26,5,1,17
8180,2015-05-27,5,1,17
8181,2015-05-28,5,1,12
8182,2015-05-29,5,1,19
8183,2015-05-30,5,1,33
8184,2015-05-31,5,1,22
8185,2015-06-01,5,1,18
8186,2015-06-02,5,1,18
8187,2015-06-03,5,1,30
8188,2015-06-04,5,1,24
8189,2015-06-05,5,1,24
8190,2015-06-06,5,1,19
8191,2015-06-07,5,1,22
8192,2015-06-08,5,1,21
8193,2015-06-09,5,1,24
8194,2015-06-10,5,1,28
8195,2015-06-11,5,1,26
8196,2015-06-12,5,1,13
8197,2015-06-13,5,1,16
8198,2015-06-14,5,1,29
8199,2015-06-15,5,1,18
8200,2015-06-16,5,1,15
8201,2015-06-17,5,1,15
8202,2015-06-18,5,1,15
8203,2015-06-19,5,1,21
8204,2015-06-20,5,1,24
8205,2015-06-21,5,1,31
8206,2015-06-22,5,1,14
8207,2015-06-23,5,1,18
8208,2015-06-24,5,1,11
8209,2015-06-25,5,1,28
8210,2015-06-26,5,1,22
8211,2015-06-27,5,1,26
8212,2015-06-28,5,1,22
8213,2015-06-29,5,1,21
8214,2015-06-30,5,1,29
8215,2015-07-01,5,1,19
8216,2015-07-02,5,1,19
8217,2015-07-03,5,1,20
8218,2015-07-04,5,1,18
8219,2015-07-05,5,1,22
8220,2015-07-06,5,1,13
8221,2015-07-07,5,1,18
8222,2015-07-08,5,1,14
8223,2015-07-09,5,1,23
8224,2015-07-10,5,1,26
8225,2015-07-11,5,1,23
8226,2015-07-12,5,1,34
8227,2015-07-13,5,1,12
8228,2015-07-14,5,1,21
8229,2015-07-15,5,1,19
8230,2015-07-16,5,1,16
8231,2015-07-17,5,1,22
8232,2015-07-18,5,1,21
8233,2015-07-19,5,1,36
8234,2015-07-20,5,1,15
8235,2015-07-21,5,1,26
8236,2015-07-22,5,1,14
8237,2015-07-23,5,1,24
8238,2015-07-24,5,1,21
8239,2015-07-25,5,1,22
8240,2015-07-26,5,1,29
8241,2015-07-27,5,1,18
8242,2015-07-28,5,1,21
8243,2015-07-29,5,1,27
8244,2015-07-30,5,1,22
8245,2015-07-31,5,1,19
8246,2015-08-01,5,1,18
8247,2015-08-02,5,1,17
8248,2015-08-03,5,1,13
8249,2015-08-04,5,1,15
8250,2015-08-05,5,1,24
8251,2015-08-06,5,1,19
8252,2015-08-07,5,1,20
8253,2015-08-08,5,1,21
8254,2015-08-09,5,1,31
8255,2015-08-10,5,1,13
8256,2015-08-11,5,1,17
8257,2015-08-12,5,1,10
8258,2015-08-13,5,1,17
8259,2015-08-14,5,1,16
8260,2015-08-15,5,1,20
8261,2015-08-16,5,1,29
8262,2015-08-17,5,1,18
8263,2015-08-18,5,1,16
8264,2015-08-19,5,1,27
8265,2015-08-20,5,1,22
8266,2015-08-21,5,1,24
8267,2015-08-22,5,1,20
8268,2015-08-23,5,1,31
8269,2015-08-24,5,1,11
8270,2015-08-25,5,1,18
8271,2015-08-26,5,1,15
8272,2015-08-27,5,1,18
8273,2015-08-28,5,1,19
8274,2015-08-29,5,1,21
8275,2015-08-30,5,1,26
8276,2015-08-31,5,1,11
8277,2015-09-01,5,1,20
8278,2015-09-02,5,1,20
8279,2015-09-03,5,1,21
8280,2015-09-04,5,1,21
8281,2015-09-05,5,1,22
8282,2015-09-06,5,1,19
8283,2015-09-07,5,1,15
8284,2015-09-08,5,1,16
8285,2015-09-09,5,1,14
8286,2015-09-10,5,1,18
8287,2015-09-11,5,1,15
8288,2015-09-12,5,1,26
8289,2015-09-13,5,1,27
8290,2015-09-14,5,1,12
8291,2015-09-15,5,1,14
8292,2015-09-16,5,1,20
8293,2015-09-17,5,1,17
8294,2015-09-18,5,1,24
8295,2015-09-19,5,1,24
8296,2015-09-20,5,1,19
8297,2015-09-21,5,1,16
8298,2015-09-22,5,1,14
8299,2015-09-23,5,1,18
8300,2015-09-24,5,1,15
8301,2015-09-25,5,1,12
8302,2015-09-26,5,1,16
8303,2015-09-27,5,1,19
8304,2015-09-28,5,1,16
8305,2015-09-29,5,1,18
8306,2015-09-30,5,1,15
8307,2015-10-01,5,1,20
8308,2015-10-02,5,1,15
8309,2015-10-03,5,1,15
8310,2015-10-04,5,1,21
8311,2015-10-05,5,1,8
8312,2015-10-06,5,1,14
8313,2015-10-07,5,1,15
8314,2015-10-08,5,1,15
8315,2015-10-09,5,1,19
8316,2015-10-10,5,1,17
8317,2015-10-11,5,1,16
8318,2015-10-12,5,1,11
8319,2015-10-13,5,1,11
8320,2015-10-14,5,1,12
8321,2015-10-15,5,1,9
8322,2015-10-16,5,1,17
8323,2015-10-17,5,1,19
8324,2015-10-18,5,1,30
8325,2015-10-19,5,1,9
8326,2015-10-20,5,1,8
8327,2015-10-21,5,1,15
8328,2015-10-22,5,1,24
8329,2015-10-23,5,1,14
8330,2015-10-24,5,1,13
8331,2015-10-25,5,1,22
8332,2015-10-26,5,1,17
8333,2015-10-27,5,1,14
8334,2015-10-28,5,1,16
8335,2015-10-29,5,1,11
8336,2015-10-30,5,1,13
8337,2015-10-31,5,1,24
8338,2015-11-01,5,1,17
8339,2015-11-02,5,1,9
8340,2015-11-03,5,1,12
8341,2015-11-04,5,1,15
8342,2015-11-05,5,1,14
8343,2015-11-06,5,1,19
8344,2015-11-07,5,1,21
8345,2015-11-08,5,1,23
8346,2015-11-09,5,1,11
8347,2015-11-10,5,1,15
8348,2015-11-11,5,1,17
8349,2015-11-12,5,1,26
8350,2015-11-13,5,1,18
8351,2015-11-14,5,1,18
8352,2015-11-15,5,1,18
8353,2015-11-16,5,1,15
8354,2015-11-17,5,1,28
8355,2015-11-18,5,1,17
8356,2015-11-19,5,1,19
8357,2015-11-20,5,1,23
8358,2015-11-21,5,1,21
8359,2015-11-22,5,1,23
8360,2015-11-23,5,1,17
8361,2015-11-24,5,1,15
8362,2015-11-25,5,1,19
8363,2015-11-26,5,1,10
8364,2015-11-27,5,1,19
8365,2015-11-28,5,1,17
8366,2015-11-29,5,1,29
8367,2015-11-30,5,1,12
8368,2015-12-01,5,1,12
8369,2015-12-02,5,1,20
8370,2015-12-03,5,1,12
8371,2015-12-04,5,1,17
8372,2015-12-05,5,1,7
8373,2015-12-06,5,1,10
8374,2015-12-07,5,1,15
8375,2015-12-08,5,1,15
8376,2015-12-09,5,1,9
8377,2015-12-10,5,1,15
8378,2015-12-11,5,1,21
8379,2015-12-12,5,1,13
8380,2015-12-13,5,1,13
8381,2015-12-14,5,1,10
8382,2015-12-15,5,1,8
8383,2015-12-16,5,1,8
8384,2015-12-17,5,1,13
8385,2015-12-18,5,1,18
8386,2015-12-19,5,1,14
8387,2015-12-20,5,1,14
8388,2015-12-21,5,1,17
8389,2015-12-22,5,1,9
8390,2015-12-23,5,1,19
8391,2015-12-24,5,1,12
8392,2015-12-25,5,1,11
8393,2015-12-26,5,1,15
8394,2015-12-27,5,1,13
8395,2015-12-28,5,1,13
8396,2015-12-29,5,1,15
8397,2015-12-30,5,1,8
8398,2015-12-31,5,1,15
8399,2016-01-01,5,1,10
8400,2016-01-02,5,1,13
8401,2016-01-03,5,1,12
8402,2016-01-04,5,1,6
8403,2016-01-05,5,1,12
8404,2016-01-06,5,1,16
8405,2016-01-07,5,1,10
8406,2016-01-08,5,1,15
8407,2016-01-09,5,1,18
8408,2016-01-10,5,1,16
8409,2016-01-11,5,1,7
8410,2016-01-12,5,1,8
8411,2016-01-13,5,1,9
8412,2016-01-14,5,1,12
8413,2016-01-15,5,1,15
8414,2016-01-16,5,1,19
8415,2016-01-17,5,1,13
8416,2016-01-18,5,1,7
8417,2016-01-19,5,1,12
8418,2016-01-20,5,1,14
8419,2016-01-21,5,1,15
8420,2016-01-22,5,1,16
8421,2016-01-23,5,1,16
8422,2016-01-24,5,1,15
8423,2016-01-25,5,1,15
8424,2016-01-26,5,1,10
8425,2016-01-27,5,1,7
8426,2016-01-28,5,1,14
8427,2016-01-29,5,1,14
8428,2016-01-30,5,1,15
8429,2016-01-31,5,1,9
8430,2016-02-01,5,1,14
8431,2016-02-02,5,1,15
8432,2016-02-03,5,1,9
8433,2016-02-04,5,1,11
8434,2016-02-05,5,1,18
8435,2016-02-06,5,1,16
8436,2016-02-07,5,1,19
8437,2016-02-08,5,1,12
8438,2016-02-09,5,1,9
8439,2016-02-10,5,1,16
8440,2016-02-11,5,1,12
8441,2016-02-12,5,1,13
8442,2016-02-13,5,1,10
8443,2016-02-14,5,1,18
8444,2016-02-15,5,1,18
8445,2016-02-16,5,1,13
8446,2016-02-17,5,1,17
8447,2016-02-18,5,1,16
8448,2016-02-19,5,1,16
8449,2016-02-20,5,1,13
8450,2016-02-21,5,1,10
8451,2016-02-22,5,1,11
8452,2016-02-23,5,1,10
8453,2016-02-24,5,1,19
8454,2016-02-25,5,1,13
8455,2016-02-26,5,1,13
8456,2016-02-27,5,1,17
8457,2016-02-28,5,1,14
8458,2016-02-29,5,1,8
8459,2016-03-01,5,1,17
8460,2016-03-02,5,1,12
8461,2016-03-03,5,1,18
8462,2016-03-04,5,1,17
8463,2016-03-05,5,1,18
8464,2016-03-06,5,1,20
8465,2016-03-07,5,1,20
8466,2016-03-08,5,1,16
8467,2016-03-09,5,1,13
8468,2016-03-10,5,1,15
8469,2016-03-11,5,1,18
8470,2016-03-12,5,1,22
8471,2016-03-13,5,1,19
8472,2016-03-14,5,1,14
8473,2016-03-15,5,1,8
8474,2016-03-16,5,1,12
8475,2016-03-17,5,1,12
8476,2016-03-18,5,1,11
8477,2016-03-19,5,1,14
8478,2016-03-20,5,1,15
8479,2016-03-21,5,1,10
8480,2016-03-22,5,1,19
8481,2016-03-23,5,1,10
8482,2016-03-24,5,1,9
8483,2016-03-25,5,1,15
8484,2016-03-26,5,1,14
8485,2016-03-27,5,1,24
8486,2016-03-28,5,1,8
8487,2016-03-29,5,1,16
8488,2016-03-30,5,1,12
8489,2016-03-31,5,1,12
8490,2016-04-01,5,1,18
8491,2016-04-02,5,1,22
8492,2016-04-03,5,1,24
8493,2016-04-04,5,1,12
8494,2016-04-05,5,1,16
8495,2016-04-06,5,1,15
8496,2016-04-07,5,1,15
8497,2016-04-08,5,1,20
8498,2016-04-09,5,1,21
8499,2016-04-10,5,1,29
8500,2016-04-11,5,1,12
8501,2016-04-12,5,1,34
8502,2016-04-13,5,1,12
8503,2016-04-14,5,1,20
8504,2016-04-15,5,1,15
8505,2016-04-16,5,1,23
8506,2016-04-17,5,1,22
8507,2016-04-18,5,1,20
8508,2016-04-19,5,1,14
8509,2016-04-20,5,1,25
8510,2016-04-21,5,1,16
8511,2016-04-22,5,1,17
8512,2016-04-23,5,1,23
8513,2016-04-24,5,1,24
8514,2016-04-25,5,1,10
8515,2016-04-26,5,1,18
8516,2016-04-27,5,1,22
8517,2016-04-28,5,1,17
8518,2016-04-29,5,1,26
8519,2016-04-30,5,1,20
8520,2016-05-01,5,1,21
8521,2016-05-02,5,1,13
8522,2016-05-03,5,1,16
8523,2016-05-04,5,1,18
8524,2016-05-05,5,1,18
8525,2016-05-06,5,1,18
8526,2016-05-07,5,1,19
8527,2016-05-08,5,1,20
8528,2016-05-09,5,1,20
8529,2016-05-10,5,1,16
8530,2016-05-11,5,1,15
8531,2016-05-12,5,1,32
8532,2016-05-13,5,1,27
8533,2016-05-14,5,1,26
8534,2016-05-15,5,1,26
8535,2016-05-16,5,1,23
8536,2016-05-17,5,1,18
8537,2016-05-18,5,1,18
8538,2016-05-19,5,1,21
8539,2016-05-20,5,1,21
8540,2016-05-21,5,1,14
8541,2016-05-22,5,1,26
8542,2016-05-23,5,1,21
8543,2016-05-24,5,1,23
8544,2016-05-25,5,1,15
8545,2016-05-26,5,1,19
8546,2016-05-27,5,1,32
8547,2016-05-28,5,1,30
8548,2016-05-29,5,1,25
8549,2016-05-30,5,1,14
8550,2016-05-31,5,1,24
8551,2016-06-01,5,1,24
8552,2016-06-02,5,1,15
8553,2016-06-03,5,1,24
8554,2016-06-04,5,1,22
8555,2016-06-05,5,1,27
8556,2016-06-06,5,1,21
8557,2016-06-07,5,1,12
8558,2016-06-08,5,1,18
8559,2016-06-09,5,1,19
8560,2016-06-10,5,1,27
8561,2016-06-11,5,1,21
8562,2016-06-12,5,1,19
8563,2016-06-13,5,1,22
8564,2016-06-14,5,1,27
8565,2016-06-15,5,1,15
8566,2016-06-16,5,1,16
8567,2016-06-17,5,1,30
8568,2016-06-18,5,1,27
8569,2016-06-19,5,1,24
8570,2016-06-20,5,1,23
8571,2016-06-21,5,1,40
8572,2016-06-22,5,1,27
8573,2016-06-23,5,1,15
8574,2016-06-24,5,1,29
8575,2016-06-25,5,1,27
8576,2016-06-26,5,1,25
8577,2016-06-27,5,1,14
8578,2016-06-28,5,1,16
8579,2016-06-29,5,1,28
8580,2016-06-30,5,1,26
8581,2016-07-01,5,1,20
8582,2016-07-02,5,1,18
8583,2016-07-03,5,1,27
8584,2016-07-04,5,1,14
8585,2016-07-05,5,1,28
8586,2016-07-06,5,1,18
8587,2016-07-07,5,1,29
8588,2016-07-08,5,1,28
8589,2016-07-09,5,1,28
8590,2016-07-10,5,1,23
8591,2016-07-11,5,1,18
8592,2016-07-12,5,1,22
8593,2016-07-13,5,1,18
8594,2016-07-14,5,1,21
8595,2016-07-15,5,1,28
8596,2016-07-16,5,1,35
8597,2016-07-17,5,1,25
8598,2016-07-18,5,1,20
8599,2016-07-19,5,1,30
8600,2016-07-20,5,1,18
8601,2016-07-21,5,1,18
8602,2016-07-22,5,1,15
8603,2016-07-23,5,1,19
8604,2016-07-24,5,1,29
8605,2016-07-25,5,1,16
8606,2016-07-26,5,1,18
8607,2016-07-27,5,1,19
8608,2016-07-28,5,1,21
8609,2016-07-29,5,1,35
8610,2016-07-30,5,1,30
8611,2016-07-31,5,1,39
8612,2016-08-01,5,1,19
8613,2016-08-02,5,1,27
8614,2016-08-03,5,1,19
8615,2016-08-04,5,1,30
8616,2016-08-05,5,1,12
8617,2016-08-06,5,1,21
8618,2016-08-07,5,1,23
8619,2016-08-08,5,1,16
8620,2016-08-09,5,1,19
8621,2016-08-10,5,1,23
8622,2016-08-11,5,1,20
8623,2016-08-12,5,1,19
8624,2016-08-13,5,1,19
8625,2016-08-14,5,1,20
8626,2016-08-15,5,1,14
8627,2016-08-16,5,1,10
8628,2016-08-17,5,1,9
8629,2016-08-18,5,1,15
8630,2016-08-19,5,1,16
8631,2016-08-20,5,1,28
8632,2016-08-21,5,1,16
8633,2016-08-22,5,1,11
8634,2016-08-23,5,1,13
8635,2016-08-24,5,1,23
8636,2016-08-25,5,1,28
8637,2016-08-26,5,1,17
8638,2016-08-27,5,1,22
8639,2016-08-28,5,1,19
8640,2016-08-29,5,1,17
8641,2016-08-30,5,1,20
8642,2016-08-31,5,1,29
8643,2016-09-01,5,1,17
8644,2016-09-02,5,1,12
8645,2016-09-03,5,1,29
8646,2016-09-04,5,1,18
8647,2016-09-05,5,1,15
8648,2016-09-06,5,1,15
8649,2016-09-07,5,1,12
8650,2016-09-08,5,1,13
8651,2016-09-09,5,1,20
8652,2016-09-10,5,1,18
8653,2016-09-11,5,1,26
8654,2016-09-12,5,1,24
8655,2016-09-13,5,1,24
8656,2016-09-14,5,1,18
8657,2016-09-15,5,1,13
8658,2016-09-16,5,1,16
8659,2016-09-17,5,1,17
8660,2016-09-18,5,1,24
8661,2016-09-19,5,1,17
8662,2016-09-20,5,1,19
8663,2016-09-21,5,1,22
8664,2016-09-22,5,1,19
8665,2016-09-23,5,1,19
8666,2016-09-24,5,1,19
8667,2016-09-25,5,1,18
8668,2016-09-26,5,1,19
8669,2016-09-27,5,1,23
8670,2016-09-28,5,1,15
8671,2016-09-29,5,1,22
8672,2016-09-30,5,1,24
8673,2016-10-01,5,1,13
8674,2016-10-02,5,1,12
8675,2016-10-03,5,1,19
8676,2016-10-04,5,1,17
8677,2016-10-05,5,1,17
8678,2016-10-06,5,1,23
8679,2016-10-07,5,1,19
8680,2016-10-08,5,1,14
8681,2016-10-09,5,1,20
8682,2016-10-10,5,1,14
8683,2016-10-11,5,1,17
8684,2016-10-12,5,1,17
8685,2016-10-13,5,1,21
8686,2016-10-14,5,1,14
8687,2016-10-15,5,1,12
8688,2016-10-16,5,1,16
8689,2016-10-17,5,1,7
8690,2016-10-18,5,1,16
8691,2016-10-19,5,1,12
8692,2016-10-20,5,1,20
8693,2016-10-21,5,1,24
8694,2016-10-22,5,1,25
8695,2016-10-23,5,1,18
8696,2016-10-24,5,1,13
8697,2016-10-25,5,1,11
8698,2016-10-26,5,1,15
8699,2016-10-27,5,1,22
8700,2016-10-28,5,1,21
8701,2016-10-29,5,1,23
8702,2016-10-30,5,1,30
8703,2016-10-31,5,1,18
8704,2016-11-01,5,1,13
8705,2016-11-02,5,1,23
8706,2016-11-03,5,1,19
8707,2016-11-04,5,1,27
8708,2016-11-05,5,1,25
8709,2016-11-06,5,1,31
8710,2016-11-07,5,1,18
8711,2016-11-08,5,1,13
8712,2016-11-09,5,1,15
8713,2016-11-10,5,1,18
8714,2016-11-11,5,1,10
8715,2016-11-12,5,1,17
8716,2016-11-13,5,1,28
8717,2016-11-14,5,1,13
8718,2016-11-15,5,1,21
8719,2016-11-16,5,1,17
8720,2016-11-17,5,1,20
8721,2016-11-18,5,1,20
8722,2016-11-19,5,1,25
8723,2016-11-20,5,1,21
8724,2016-11-21,5,1,19
8725,2016-11-22,5,1,19
8726,2016-11-23,5,1,14
8727,2016-11-24,5,1,16
8728,2016-11-25,5,1,16
8729,2016-11-26,5,1,20
8730,2016-11-27,5,1,16
8731,2016-11-28,5,1,22
8732,2016-11-29,5,1,15
8733,2016-11-30,5,1,18
8734,2016-12-01,5,1,6
8735,2016-12-02,5,1,19
8736,2016-12-03,5,1,15
8737,2016-12-04,5,1,14
8738,2016-12-05,5,1,21
8739,2016-12-06,5,1,13
8740,2016-12-07,5,1,17
8741,2016-12-08,5,1,9
8742,2016-12-09,5,1,17
8743,2016-12-10,5,1,7
8744,2016-12-11,5,1,14
8745,2016-12-12,5,1,4
8746,2016-12-13,5,1,13
8747,2016-12-14,5,1,16
8748,2016-12-15,5,1,17
8749,2016-12-16,5,1,17
8750,2016-12-17,5,1,21
8751,2016-12-18,5,1,15
8752,2016-12-19,5,1,10
8753,2016-12-20,5,1,13
8754,2016-12-21,5,1,14
8755,2016-12-22,5,1,7
8756,2016-12-23,5,1,16
8757,2016-12-24,5,1,16
8758,2016-12-25,5,1,15
8759,2016-12-26,5,1,10
8760,2016-12-27,5,1,9
8761,2016-12-28,5,1,6
8762,2016-12-29,5,1,23
8763,2016-12-30,5,1,16
8764,2016-12-31,5,1,12
8765,2017-01-01,5,1,11
8766,2017-01-02,5,1,5
8767,2017-01-03,5,1,10
8768,2017-01-04,5,1,12
8769,2017-01-05,5,1,12
8770,2017-01-06,5,1,11
8771,2017-01-07,5,1,16
8772,2017-01-08,5,1,12
8773,2017-01-09,5,1,15
8774,2017-01-10,5,1,18
8775,2017-01-11,5,1,10
8776,2017-01-12,5,1,13
8777,2017-01-13,5,1,14
8778,2017-01-14,5,1,10
8779,2017-01-15,5,1,12
8780,2017-01-16,5,1,10
8781,2017-01-17,5,1,12
8782,2017-01-18,5,1,19
8783,2017-01-19,5,1,16
8784,2017-01-20,5,1,12
8785,2017-01-21,5,1,11
8786,2017-01-22,5,1,11
8787,2017-01-23,5,1,10
8788,2017-01-24,5,1,10
8789,2017-01-25,5,1,9
8790,2017-01-26,5,1,12
8791,2017-01-27,5,1,12
8792,2017-01-28,5,1,15
8793,2017-01-29,5,1,17
8794,2017-01-30,5,1,11
8795,2017-01-31,5,1,7
8796,2017-02-01,5,1,14
8797,2017-02-02,5,1,18
8798,2017-02-03,5,1,18
8799,2017-02-04,5,1,11
8800,2017-02-05,5,1,15
8801,2017-02-06,5,1,13
8802,2017-02-07,5,1,12
8803,2017-02-08,5,1,8
8804,2017-02-09,5,1,13
8805,2017-02-10,5,1,17
8806,2017-02-11,5,1,20
8807,2017-02-12,5,1,26
8808,2017-02-13,5,1,10
8809,2017-02-14,5,1,10
8810,2017-02-15,5,1,16
8811,2017-02-16,5,1,10
8812,2017-02-17,5,1,16
8813,2017-02-18,5,1,20
8814,2017-02-19,5,1,20
8815,2017-02-20,5,1,14
8816,2017-02-21,5,1,12
8817,2017-02-22,5,1,16
8818,2017-02-23,5,1,12
8819,2017-02-24,5,1,19
8820,2017-02-25,5,1,28
8821,2017-02-26,5,1,17
8822,2017-02-27,5,1,11
8823,2017-02-28,5,1,15
8824,2017-03-01,5,1,26
8825,2017-03-02,5,1,14
8826,2017-03-03,5,1,21
8827,2017-03-04,5,1,18
8828,2017-03-05,5,1,16
8829,2017-03-06,5,1,14
8830,2017-03-07,5,1,13
8831,2017-03-08,5,1,10
8832,2017-03-09,5,1,13
8833,2017-03-10,5,1,11
8834,2017-03-11,5,1,20
8835,2017-03-12,5,1,21
8836,2017-03-13,5,1,15
8837,2017-03-14,5,1,15
8838,2017-03-15,5,1,20
8839,2017-03-16,5,1,24
8840,2017-03-17,5,1,26
8841,2017-03-18,5,1,17
8842,2017-03-19,5,1,20
8843,2017-03-20,5,1,13
8844,2017-03-21,5,1,14
8845,2017-03-22,5,1,24
8846,2017-03-23,5,1,10
8847,2017-03-24,5,1,14
8848,2017-03-25,5,1,10
8849,2017-03-26,5,1,23
8850,2017-03-27,5,1,12
8851,2017-03-28,5,1,19
8852,2017-03-29,5,1,16
8853,2017-03-30,5,1,15
8854,2017-03-31,5,1,20
8855,2017-04-01,5,1,22
8856,2017-04-02,5,1,21
8857,2017-04-03,5,1,14
8858,2017-04-04,5,1,11
8859,2017-04-05,5,1,19
8860,2017-04-06,5,1,24
8861,2017-04-07,5,1,19
8862,2017-04-08,5,1,23
8863,2017-04-09,5,1,27
8864,2017-04-10,5,1,17
8865,2017-04-11,5,1,22
8866,2017-04-12,5,1,10
8867,2017-04-13,5,1,23
8868,2017-04-14,5,1,15
8869,2017-04-15,5,1,26
8870,2017-04-16,5,1,24
8871,2017-04-17,5,1,11
8872,2017-04-18,5,1,17
8873,2017-04-19,5,1,24
8874,2017-04-20,5,1,23
8875,2017-04-21,5,1,18
8876,2017-04-22,5,1,25
8877,2017-04-23,5,1,22
8878,2017-04-24,5,1,28
8879,2017-04-25,5,1,10
8880,2017-04-26,5,1,21
8881,2017-04-27,5,1,21
8882,2017-04-28,5,1,18
8883,2017-04-29,5,1,21
8884,2017-04-30,5,1,18
8885,2017-05-01,5,1,19
8886,2017-05-02,5,1,21
8887,2017-05-03,5,1,22
8888,2017-05-04,5,1,26
8889,2017-05-05,5,1,23
8890,2017-05-06,5,1,14
8891,2017-05-07,5,1,31
8892,2017-05-08,5,1,16
8893,2017-05-09,5,1,11
8894,2017-05-10,5,1,17
8895,2017-05-11,5,1,16
8896,2017-05-12,5,1,18
8897,2017-05-13,5,1,23
8898,2017-05-14,5,1,22
8899,2017-05-15,5,1,15
8900,2017-05-16,5,1,22
8901,2017-05-17,5,1,18
8902,2017-05-18,5,1,21
8903,2017-05-19,5,1,28
8904,2017-05-20,5,1,21
8905,2017-05-21,5,1,28
8906,2017-05-22,5,1,13
8907,2017-05-23,5,1,36
8908,2017-05-24,5,1,23
8909,2017-05-25,5,1,17
8910,2017-05-26,5,1,22
8911,2017-05-27,5,1,20
8912,2017-05-28,5,1,25
8913,2017-05-29,5,1,19
8914,2017-05-30,5,1,23
8915,2017-05-31,5,1,16
8916,2017-06-01,5,1,21
8917,2017-06-02,5,1,15
8918,2017-06-03,5,1,29
8919,2017-06-04,5,1,23
8920,2017-06-05,5,1,10
8921,2017-06-06,5,1,28
8922,2017-06-07,5,1,23
8923,2017-06-08,5,1,17
8924,2017-06-09,5,1,22
8925,2017-06-10,5,1,38
8926,2017-06-11,5,1,25
8927,2017-06-12,5,1,17
8928,2017-06-13,5,1,24
8929,2017-06-14,5,1,23
8930,2017-06-15,5,1,33
8931,2017-06-16,5,1,23
8932,2017-06-17,5,1,31
8933,2017-06-18,5,1,27
8934,2017-06-19,5,1,23
8935,2017-06-20,5,1,22
8936,2017-06-21,5,1,12
8937,2017-06-22,5,1,20
8938,2017-06-23,5,1,23
8939,2017-06-24,5,1,27
8940,2017-06-25,5,1,22
8941,2017-06-26,5,1,23
8942,2017-06-27,5,1,12
8943,2017-06-28,5,1,27
8944,2017-06-29,5,1,26
8945,2017-06-30,5,1,25
8946,2017-07-01,5,1,34
8947,2017-07-02,5,1,29
8948,2017-07-03,5,1,22
8949,2017-07-04,5,1,27
8950,2017-07-05,5,1,25
8951,2017-07-06,5,1,19
8952,2017-07-07,5,1,17
8953,2017-07-08,5,1,22
8954,2017-07-09,5,1,26
8955,2017-07-10,5,1,22
8956,2017-07-11,5,1,21
8957,2017-07-12,5,1,25
8958,2017-07-13,5,1,17
8959,2017-07-14,5,1,23
8960,2017-07-15,5,1,30
8961,2017-07-16,5,1,24
8962,2017-07-17,5,1,16
8963,2017-07-18,5,1,25
8964,2017-07-19,5,1,21
8965,2017-07-20,5,1,29
8966,2017-07-21,5,1,22
8967,2017-07-22,5,1,24
8968,2017-07-23,5,1,27
8969,2017-07-24,5,1,23
8970,2017-07-25,5,1,24
8971,2017-07-26,5,1,21
8972,2017-07-27,5,1,24
8973,2017-07-28,5,1,26
8974,2017-07-29,5,1,18
8975,2017-07-30,5,1,27
8976,2017-07-31,5,1,21
8977,2017-08-01,5,1,26
8978,2017-08-02,5,1,14
8979,2017-08-03,5,1,22
8980,2017-08-04,5,1,16
8981,2017-08-05,5,1,23
8982,2017-08-06,5,1,30
8983,2017-08-07,5,1,11
8984,2017-08-08,5,1,27
8985,2017-08-09,5,1,20
8986,2017-08-10,5,1,19
8987,2017-08-11,5,1,25
8988,2017-08-12,5,1,25
8989,2017-08-13,5,1,20
8990,2017-08-14,5,1,14
8991,2017-08-15,5,1,16
8992,2017-08-16,5,1,18
8993,2017-08-17,5,1,19
8994,2017-08-18,5,1,18
8995,2017-08-19,5,1,28
8996,2017-08-20,5,1,25
8997,2017-08-21,5,1,9
8998,2017-08-22,5,1,25
8999,2017-08-23,5,1,28
9000,2017-08-24,5,1,21
9001,2017-08-25,5,1,21
9002,2017-08-26,5,1,27
9003,2017-08-27,5,1,25
9004,2017-08-28,5,1,23
9005,2017-08-29,5,1,20
9006,2017-08-30,5,1,21
9007,2017-08-31,5,1,17
9008,2017-09-01,5,1,17
9009,2017-09-02,5,1,27
9010,2017-09-03,5,1,24
9011,2017-09-04,5,1,25
9012,2017-09-05,5,1,10
9013,2017-09-06,5,1,22
9014,2017-09-07,5,1,23
9015,2017-09-08,5,1,32
9016,2017-09-09,5,1,18
9017,2017-09-10,5,1,22
9018,2017-09-11,5,1,11
9019,2017-09-12,5,1,24
9020,2017-09-13,5,1,15
9021,2017-09-14,5,1,24
9022,2017-09-15,5,1,16
9023,2017-09-16,5,1,25
9024,2017-09-17,5,1,18
9025,2017-09-18,5,1,17
9026,2017-09-19,5,1,26
9027,2017-09-20,5,1,20
9028,2017-09-21,5,1,22
9029,2017-09-22,5,1,14
9030,2017-09-23,5,1,22
9031,2017-09-24,5,1,25
9032,2017-09-25,5,1,20
9033,2017-09-26,5,1,16
9034,2017-09-27,5,1,19
9035,2017-09-28,5,1,18
9036,2017-09-29,5,1,21
9037,2017-09-30,5,1,17
9038,2017-10-01,5,1,17
9039,2017-10-02,5,1,23
9040,2017-10-03,5,1,18
9041,2017-10-04,5,1,20
9042,2017-10-05,5,1,26
9043,2017-10-06,5,1,16
9044,2017-10-07,5,1,19
9045,2017-10-08,5,1,30
9046,2017-10-09,5,1,20
9047,2017-10-10,5,1,14
9048,2017-10-11,5,1,17
9049,2017-10-12,5,1,25
9050,2017-10-13,5,1,19
